0,1.7373,3.9961,5.5333,6.9294,8.4039,9.898,13.439,17.125,22.271,27.278,30.129,32.804,34.29,35.49,35.49,35.49,35.49,35.49,35.49,32.718,25.431,19.376,14.945,12.365,11.671,11.325,11.278,11.729,12.498,14.29,16.541,18.184,19.624,22.867,26.553,29.522,32.38,33.973,35.467,36.247,36.984,36.984,36.914,36.239,34.949,30.576,25.349,17.208,11.016,9.5843,9.1451,10.557,10.796,9.3294,10.278,13.937,18.365,23.463,25.996,26.749,26.576,25.902,25.129,24.314,23.027,21.604,20.106,18.608,15.867,12.988,11.42,9.9333,9.9529,9.9059,9.149,8.5059,8.5059,8.651,9.4078,9.9686,9.9686,9.9686,9.9686,9.9686,9.9686,9.6353,8.8824,9.2314,10.675,11.357,11.451,14.18,18.502,20.918,22.427,23.369,24.106,24.851,25.608,24.42,22.937,22.157,21.431,21.345,21.322,22.137,22.949,23.616,24.161,24.141,23.957,23.216,21.22,16.118,11.765,8.8196,6.502,5.1216,4.702,5.4,5.7255,5.7255,7.4118,10.263,14.655,19.863,22.427,23.91,25.957,28.157,29.078,29.753,29.761,29.698,26.275,22.718,19.071,15.502,12.522,10.149,11.647,12.827,12.725,13.235,15.494,18.949,24.886,28.051,26.58,25.71,25.576,25.141,24.38,22.059,18.533,16.216,14.655,15.663,17.855,20.102,22.357,23.949,25.392,26.224,26.976,28.365,29.827,30.6,31.196,28.22,25.322,23.157,20.643,16.294,12.596,11.098,9.7922,8.9294,8.8941,10.38,12.161,14.341,16.576,18.855,20.725,22.208,23.255,23.996,24.741,25.494,23.58,20.596,16.439,11.945,8.1804,4.5686,4.1843,4.1843,7.7412,11.475,14.388,17.251,19.384,21.341,22.133,23.059,24.518,24.835,21.878,18.941,16,13.608,12.125,11.937,13.412,14.902,16.392,19.125,22.827,24.251,24.251,24.71,25.384,25.553,25.553,26.765,28.282,27.835,27.075,23.549,19.824,14.78,9.9216,9.1059,8.0667,5.1725,2.5451,1.1098,0,0,0,0,0,0,0,0,0
0,0.90588,2.498,7.7137,15.541,20.557,23.737,27.4,31.341,33.259,33.98,35.325,37,38.051,38.78,39.6,40.463,32.522,20.627,14.969,11.776,10.349,9.5804,9.3843,9.3843,9.3843,9.3843,9.9725,10.741,11.565,12.404,13.212,14.004,17.345,21.247,23.298,24.969,25.114,24.973,23.588,22.016,17.008,11.514,6.0157,0.47451,0.65882,1.3843,15.353,30.345,37.122,43.337,42.918,42.184,42.165,42.165,41.447,40.729,40.729,40.333,23.016,6.1451,2.9961,0,0,0.20392,3.3922,6.6902,11.357,15.788,18.122,20.275,21.11,21.835,21.827,21.259,17.341,13.792,12.325,12.455,20.314,26.667,26.667,26.49,25.635,24.784,23.929,23.31,23.427,23.11,21.514,18.031,9.3216,2.6588,1.0941,0,0,0,0,0,0,4.2941,16.847,25.69,28.075,29.561,29.561,29.561,29.561,29.561,29.561,29.561,29.561,29.235,28.502,23.808,14.294,9.2706,9.2706,8.9255,8.2,7.8353,7.8353,7.8353,7.8353,6.1686,3.0235,2.0314,2.8157,7.102,14.153,22.565,32.027,36.812,38.404,39.031,39.031,38.035,36.451,34.353,31.965,23.431,11.6,5.1373,1.2196,0,0,3.3373,8.1098,12.82,17.514,19.894,21.424,23.643,26.082,27.227,27.961,28.125,28.125,22.502,15.388,12.725,11.075,10.788,10.788,12.09,13.639,20.635,28.533,28.294,26.827,25.149,23.451,21.961,20.494,18.141,15.714,11.169,6.4667,3.2549,0.098039,0,0,13.173,26.565,27.396,28.125,28.125,28.141,28.867,29.533,28.808,28.125,28.125,27.639,21.29,15.216,12.075,9.3569,10.18,10.906,10.906,10.804,10.082,9.2078,7.5451,5.6431,2.5333,0,0,0.76471,4.6784,8.9098,14.475,19.459,22.604,25.149,25.875,26.216,25.475,24.29,21.914,20.031,19.345,19.792,22.867,25.455,27.043,27.855,27.133,26.667,26.667,26.627,26.51,26.161,25.412,22.447,16.106,9.8196,3.5529,0,0,0,0,0,0,0,0,0
0,0.52941,4.6078,8.5882,11.224,13.855,17.192,20.533,23.267,25.914,29.165,32.557,33.933,34.549,32.604,29.247,26.678,24.69,22.373,19.667,16.992,14.345,12.137,10.886,9.7647,9.0353,8.6275,9.9216,11.2,12.553,13.89,17.22,20.545,23.875,27.188,27.749,27.749,26.769,25.459,23.2,20.463,18.62,17.38,14.008,8.5255,5.1569,4.5569,5.0863,7.749,10.047,11.333,12.89,15.647,18.125,18.125,18.149,19.49,20.82,21.486,22.102,20.035,17.522,16.945,16.918,17.784,19.059,18.682,17.271,15.953,14.714,13.118,11.075,9.0118,6.9059,4.6431,2.0549,0,0,0.32549,2.949,5.5373,7.6,9.6588,12.957,16.306,19.655,23.004,23.671,23.671,22.698,21.345,18.341,14.388,11.537,9.5412,7.5294,5.4863,5.8039,9.7804,13.765,17.847,21.263,22.565,23.671,23.671,23.671,23.671,23.671,17.086,10.4,5.5294,0.81176,0,0,0,0,0,0,1.9412,5.302,9.9765,16.039,20.114,21.475,23.506,26.871,29.016,27.686,25.855,21.824,17.71,13.024,8.3294,4.3098,0.26667,0,0,5.6863,12.376,15.482,17.49,19.047,20.373,21.729,23.09,21.322,16.678,15.251,17.863,20.471,23.122,24.863,24.239,24.408,27.769,30.78,31.404,31.922,29.941,27.953,23.992,19.918,17.659,15.631,12.078,8.102,4.5922,1.2314,0,0,0,0,1.5608,4.9216,8.4902,12.463,16.043,18.773,21.027,21.651,22.012,20.773,19.31,14.522,9.7216,7.6471,5.6039,5.4431,5.4706,7.1765,9.2627,13.176,17.761,20.294,21.753,22.376,22.376,21.365,19.31,15.902,10.553,5.8667,2.5176,0,0,0,0,0.27451,3.6353,6.9686,10.329,13.667,15.133,16.431,17.808,19.212,20.012,20.631,20.42,19.82,18.412,16.459,15.137,14.388,14.51,15.765,17.059,18.439,19.447,19.447,19.18,17.8,16.145,12.271,8.4,5,1.5922,0.77647,0.090196,0,0,0,0,0,0,0,0,0
0,1.898,5.2353,7.0275,7.7216,9.6235,12.333,13.376,13.376,12.937,12.247,12.847,14.169,15.082,15.769,14.635,12.604,14.31,17.651,21.475,25.506,29.039,32.38,33.247,33.247,33.247,33.247,31.208,28.557,26.416,24.392,21.827,19.11,18.004,17.235,18.318,19.769,21.122,22.443,22.624,22.624,20.294,17.643,16.067,14.616,15.757,17.145,17.886,18.58,14.827,10.78,10.624,10.624,9.949,9.2549,5.949,2.6196,1.298,0.043137,2.7608,5.4235,6.7451,8,8,8.1255,10.149,12.055,12.745,13.435,14.067,14.776,16.094,17.506,19.596,21.173,19.792,17.882,13.22,9.7176,11.745,13.365,13.302,14.063,18.106,21.404,22.094,22.792,23.482,24,24,22.918,18.89,16,16,15.804,15.184,14.314,12.925,11.353,9.4078,7.4078,5.3294,3.5176,2.2,3.1412,7.8784,11.51,13.463,14.91,15.6,16.847,18.871,20,20,19.114,17.153,15.773,15.012,13.651,11.627,10.624,10.624,11.337,12.725,14.078,15.4,17.816,21.169,26.012,32.078,35.024,35.714,35.169,33.788,32.482,31.224,29.459,27.373,24.894,22.192,17.29,11.22,10.176,11.565,16.141,22.18,24.925,26.243,26.671,26.733,27.718,29.043,29.376,29.369,26.831,23.482,20.635,17.922,14.671,11.259,10.114,9.4863,9.949,10.639,10.753,10.753,10.106,9.3412,11.004,13.012,16.267,19.651,18.8,17.482,15.467,13.376,12.012,10.686,10.624,10.624,11.902,13.224,14.612,16,18.008,20.008,20.698,21.298,18.655,16.122,16.059,15.878,13.867,11.941,11.255,10.616,10.612,10.545,9.8588,9.6549,13.059,16.267,18.286,20.102,20.792,21.475,22.11,22.624,22.624,22.086,19.376,16.682,14.031,11.075,7.0431,3.5137,1.4902,0.16471,0.79216,2.3529,6.3922,10.235,13.639,16.824,19.541,21.576,22.208,22.855,23.549,24,24,22.51,18.478,14.694,11.294,8.4667,6.5176,4.2471,1.5373,0,0,0,0,0,0,0,0,0
0,0.44314,1.149,2.2667,3.6,14.863,30.424,34.624,34.624,35.153,35.855,36,36,36,36,35.4,34.706,23.184,10.341,4.9333,0.25098,0,0,0,0.0078431,0.64314,1.6941,13.208,24.325,29.008,33.247,33.247,33.247,33.247,32.929,30.957,26.753,13.173,2.3255,0.99216,0,0,0,0,1.0824,4.502,11.427,24.831,33.514,34.208,34.624,34.624,34.318,33.62,32.949,32.314,24.859,10.694,2.9176,0.8902,0,0,0,0,4.6431,12.043,16.867,20.29,22.282,23.62,24,24,23.475,22.78,15.741,6.9529,4.7373,4.102,4,4,7.5137,11.592,17.467,23.576,24,24,24,24,24,23.984,23.282,22.192,14.106,6.4627,3.0196,0,0,0,0,1.0824,7.1529,12.565,15.294,17.694,19.024,20.188,20.89,21.565,22.2,20.827,15.459,11.263,9.2392,8,8,8,8,13.835,26.616,33.247,33.247,33.247,33.247,33.247,33.247,33.247,33.247,27.949,19.278,10.894,2.7059,0,0,0,0,3.9843,9.4431,12.769,15.451,18.11,20.776,22.392,23.804,24.592,25.294,25.992,26.694,20.573,13.867,12.847,12.141,12.129,12.176,18.129,24.11,30.251,36,36,36,36,36,36,36,36,33.78,22.29,12.31,7.549,3.4824,1.4549,0,0,1.0667,4.4157,8.9843,15.757,20.518,21.922,22.753,22.753,22.753,22.753,22.424,21.722,15.925,5.1137,0,0,0.74902,2.0784,9.0784,19.894,24.439,25.133,25.376,25.376,25.376,25.376,24.875,24.176,23.482,22.78,15.247,5.8275,2.3529,0.32941,1.702,3.7333,6.9098,10.286,14.275,18.345,18.624,18.624,19.973,21.365,22.067,22.776,24.047,25.059,21.62,18.282,15.6,13.565,16.282,18.714,19.349,19.996,20.69,21.259,21.329,21.208,20.51,19.102,15.718,12.153,8.0941,4.4784,1.7451,0,0,0,0,0,0,0,0,0
0,8.0157,22.125,29.984,33.38,34.753,34.753,34.753,34.753,34.753,34.753,33.447,31.427,28.502,25.09,16.706,5.898,1.7098,0.38431,0,0,0,0,2.0039,4.7137,15.502,28.922,33.059,34.447,34.204,33.514,32.82,32.125,22.627,11.129,5.3569,0.6902,0,0,0,0,0,0,7.8353,16.557,24.718,32.757,33.376,33.376,33.376,33.376,32.71,32.02,18.945,5.4824,2.698,0,0,0,0,0.1098,3.4549,6.9098,13.047,18.792,19.424,20.11,21.498,22.753,22.753,22.753,22.753,21.592,12.871,5.0863,3.0745,1.2627,0.57255,0.3451,2.3686,5.5059,13.6,20.282,21.663,22.753,22.753,22.753,22.753,22.576,21.882,18.486,7.7176,0,0,0,0,0,0,1.3176,5.3647,9.3843,13.427,16.478,17.8,19.141,20.529,21.376,21.376,18.365,10.902,5.7686,3.7529,2.0471,0.72157,0,0,4.1255,12.973,21.024,28.361,32,32,32,32,31.627,30.937,22.216,6.7255,0,0,0,0,1.5686,4.2196,7.702,11.741,14.541,16.631,18.22,19.541,20.871,22.188,23.086,23.78,18.953,11.553,7.9176,5.8392,5.749,6.4392,6.6235,6.6235,16.694,30.169,34.384,35.706,36,36,36,36,36,36,33.765,31.051,19.925,7.1647,3.0549,0.33725,0,0,0,0,0,0,9.2549,19.294,20.647,21.337,22.631,23.953,24,24,24,24,14.651,5.3608,3.9725,2.6392,3.3294,4.1647,8.2,12.329,18.396,24,24,24,24,24,24,23.914,23.224,21.031,9.6706,0,0,0,0,0.97255,6.4078,11.4,14.753,17.655,18.973,20.161,20.851,21.529,22.157,22.624,22.624,21.145,15.784,11.616,10.294,9.9922,12.008,14.22,16.875,18.855,19.545,20,20,19.765,19.137,18.725,18.667,17.004,12.976,8.3961,3.0431,0,0,0,0,0,0,0,0,0
0,0,2.5373,5.1176,11.008,17.424,24.333,31.424,34.031,34.031,34.031,34.031,34.031,34.031,34.031,34.031,33.808,32.482,30.659,20.443,10.173,8.9686,8.3333,6.6235,4.6863,4.1255,4.1294,5.251,7.149,9.3804,11.953,17.29,27.651,35.447,35.447,35.447,35.447,35.447,35.447,35.447,35.447,35.447,35.447,35.447,27.769,16.169,10.271,8.9569,6.8196,3.6078,1.2,0.53333,0.38431,2.3098,4.1686,5.4431,6.7176,8.0706,9.4196,10.125,10.725,11.788,13.012,14.702,16.69,17.349,16.725,15.345,12.776,10.922,10.922,11.122,12.392,13.733,16.918,20.075,20.408,20.522,19.98,19.302,17.737,15.788,11.588,5.7373,3.5608,5.5647,8.4078,12.859,16.557,17.882,19.2,20.463,21.722,21.714,21.71,21.18,20.58,19.925,19.247,19.016,19.016,18.667,18.02,17.388,16.78,15.733,13.698,11.82,10.553,9.2314,7.3176,5.3922,2.9059,0.37647,0,0,0,0,1.549,4.0706,9.5412,18.027,23.725,25.055,26.176,26.776,27.373,27.996,28.302,21.243,14.137,13.6,13.604,14.659,15.973,16.376,16.376,16.008,15.361,17.373,22.557,25.918,25.847,25.365,23.537,21.467,17.553,13.616,11.043,8.451,4.7608,0.89804,0,0,0,0,0,0,2.6549,9.0627,16.424,26.149,34.137,34.737,35.345,36.051,36.757,33.075,29.173,24.306,19.227,13.616,7.7608,5.8745,6.5294,7.1529,7.7529,8.3922,9.1059,10.949,16.09,20.545,21.145,21.725,21.761,21.8,21.804,21.804,21.776,21.737,16.906,9.7961,6.7412,6.7412,6.7412,6.7412,6.5176,5.8471,5.0431,3.7647,3.2627,9.7255,16.145,18.216,20.204,20.98,21.58,19.855,17.361,16.482,16.482,16.451,16.404,16.671,17.38,18.243,19.475,20.573,21.169,21.686,21.016,20.349,20.98,21.682,22.361,23.031,22.345,21.114,19.055,16.424,13.51,10.282,8.251,8.251,7.7412,5.7686,3.8,1.8784,0,0,0,0,0,0,0,0,0,0
0,0,3.3569,7.1216,11.847,16.894,23.855,31.945,36,36,35.761,35.114,34.624,34.624,34.624,34.624,34.624,33.431,32.2,24.647,15.886,11.976,10.157,9.0078,8.3608,8,8,8.1725,8.7608,9.7647,12.929,16.286,24.988,33.737,35.78,37.067,36.878,36.231,36,36,36,36,35.761,35.118,34.318,33.031,30.627,18.161,5.7843,3.502,1.5686,0.76078,0.17255,2.1686,5.2745,8.051,10.565,12.808,14.682,16.729,19.192,21.141,20.561,19.929,18.055,16.176,15.996,15.992,15.553,14.965,15.898,17.718,19.561,21.427,22.408,21.824,21.376,21.376,21.376,21.376,21.376,21.996,22.639,22.753,22.753,20.98,18.471,15.941,13.42,10.651,7.5412,4.8039,2.9333,1.4667,2.051,2.6824,4.6157,6.549,7.8549,9.0863,8.8784,8.2314,8.4039,9.051,9.9843,11.216,13.608,17.996,21.522,22.169,22.753,22.753,22.753,21.502,20.216,19.514,18.925,18.753,18.753,18.753,18.753,18.471,17.824,16.412,13.251,9.8941,5.549,1.3686,1.3686,1.3686,3.5804,6.0431,9.9843,14.38,17.184,19.059,20.31,20.961,21.153,20.576,20.431,21.718,23.247,26.992,30.749,30.882,30.882,30.333,29.682,26.416,22.02,19.063,17.184,13.933,8.8902,4.6157,2.0902,0,0,0,0,0,0,0,8.1176,18.722,24.62,27.784,29.988,31.22,32.447,33.682,34.192,32.38,30.357,26.608,22.859,19.055,15.255,13.651,12.475,12.122,12.122,12.824,14.055,15.275,16.506,17.545,18.129,18.416,17.188,15.929,14.055,12.176,9.7255,7.2039,6.1294,5.4824,6.4667,8.4,10.6,13.063,15.329,17.263,19.169,20.988,22.365,19.902,17.447,16.753,16.106,17.51,19.322,19.867,19.867,21.302,23.812,24.745,23.569,22.753,22.753,22.753,22.753,22.753,22.753,22.753,22.753,22.753,21.761,20.475,18.439,15.98,12.871,9.1137,6.2745,4.9804,3.5608,1.6784,0,0,0,0,0,0,0,0,0,0
0,0,2.4784,5.498,8.2039,10.761,17.745,28.933,36,36,36,36,36,36,36,35.416,34.78,34.137,33.502,31.341,28.188,22.278,13.012,6.6235,6.6275,6.6314,6.6941,6.7529,7.3333,7.9137,9.0392,10.259,18.435,29.588,34.624,34.624,34.624,34.624,34.624,34.624,34.624,34.624,34.624,34.624,34.624,28.725,21.259,16.224,12.518,9.1137,6.0275,3.3647,1.5059,0.35686,2.2824,4.298,9.1804,14.047,16.322,18.235,17.341,15.42,14.624,14.62,14.624,14.624,14.804,15.443,16.075,16.651,17.235,18.561,19.894,20.608,21.188,20.514,19.227,19.294,20.576,21.62,22.251,22.737,22.682,22.357,18.698,15.031,12.451,9.949,7.9373,6.0863,4.2275,2.3647,2.5373,5.0392,7.3176,9.1137,10.529,9.949,9.3765,9.3765,9.3686,9.3765,9.3765,11.153,13.651,16.824,20.553,22.753,22.753,22.749,22.753,22.541,20.635,18.71,18.012,17.373,17.247,17.247,16.914,16.388,15.169,13.251,10.929,7.8431,5.1216,3.8431,2.6745,3.9686,5.2314,10.882,17.035,19.573,20.859,21.753,22.396,22.208,20.992,20.659,22.525,24.38,26.247,28.106,28.761,29.396,29.988,30.573,28.161,24.38,20.984,17.898,14.792,11.651,8.6824,6.2431,3.8431,1.9922,0.12549,0,0,2.8902,6.6196,12.643,20.11,25.455,28.545,30.827,31.471,32.098,32.678,33.22,32.063,30.898,28.071,24.984,20.545,15.525,13.408,13.467,13.478,13.42,13.698,14.918,16,15.992,16,16.616,17.251,18.365,19.58,19.192,17.973,16.753,15.537,14.071,12.145,10.506,9.9255,9.4745,11.337,13.188,15.573,18.02,18.62,18.62,17.929,16.765,15.839,15.2,14.58,14,13.678,14.902,16.125,17.345,18.565,19.776,21.004,21.376,21.376,21.376,21.376,21.376,21.376,21.533,22.165,22.525,20.035,17.525,15.635,13.769,10.91,7.7608,6.2157,5.5804,4.6902,3.5216,2.3216,1.0431,0,0,0,0,0,0,0,0,0,0
0,0,0.36078,0.91765,2.3098,4.6588,7.0353,9.4157,12.392,21.757,31.051,32,32,32,32,32,32,32,32,32,32,32,30.302,28.533,20.878,11.451,7.251,6.6941,6.3608,6.3608,6.4745,7.0314,7.5882,8.2235,8.8588,17.729,28.278,32,32,32,32,32,32,32,32,32,32,32,32,32,26.573,16.012,8.1686,5.7647,3.4627,1.7725,0.078431,2.2196,4.549,7.8,11.341,13.831,15.557,17.071,18.255,18.855,17.169,15.502,15.494,15.49,15.404,15.318,16.027,17.212,17.588,16.988,17,18.776,20.38,19.8,19.224,19.647,20.204,20.776,21.353,21.639,21.639,20.714,17.82,15.149,13.945,12.733,10.475,8.1373,6.298,4.6,3.8471,3.7961,4.4549,6.2824,7.749,7.7412,7.7333,8.2941,8.851,8.9451,8.9529,8.6039,8.0471,10.302,16.196,20.718,21.275,21.831,22.416,22.988,23.063,23.063,21.055,18.129,16.969,17.561,17.961,17.937,17.918,17.918,17.918,15.184,12.259,9.3294,6.3804,3.7922,1.4588,1.0941,4.0627,7.4275,12.678,17.898,19.047,20.161,21.365,22.592,22.675,22.067,23.482,27.592,30.824,31.38,31.937,32.518,33.094,33.173,33.173,32.455,31.392,28.212,22.82,18.039,14.651,11.31,8.3569,5.3961,2.9882,0.61176,0,0,0.6549,1.851,5.9804,15.345,23.549,26.49,29.408,31.149,32.871,33.659,34.22,34.094,33.537,32.239,29.894,27.294,23.859,20.447,18.039,15.62,15.337,15.4,15.408,15.396,15.388,15.376,15.906,17.733,19.345,19.259,19.161,18.11,16.973,14.953,12.588,10.247,7.902,5.3647,2.4314,0.58039,4.1333,7.6588,11.761,15.855,17.596,18.714,18.808,18.224,17.631,17.008,16.404,15.847,15.337,15.957,16.576,17.651,18.796,19.541,20.086,20.373,20.373,20.561,21.208,21.796,21.796,21.796,21.796,21.796,21.812,21.831,20.298,17.384,14.447,11.475,8.7843,7.6353,6.4863,4.6706,2.8353,1.5647,0.45098,0
